tourney_id,tourney_name,tourney_date,tourney_level,surface,match_num,winner_id,winner_seed,winner_name,winner_hand,winner_ht,winner_age,loser_id,loser_seed,loser_name,loser_hand,loser_ht,loser_age,score,best_of,round
2024-0506,Buenos Aires,20240212,A,Clay,284,200116,,Camilo Ugo Carabelli,R,185.0,24.6,122669,,Juan Pablo Varillas,R,185.0,28.3,7-6(5) 6-4,3,R32
2024-0407,Rotterdam,20240212,A,Hard,284,104792,,Gael Monfils,R,193.0,37.4,133430,,Denis Shapovalov,L,185.0,24.8,7-6(4) 7-6(5),3,R32
2024-0407,Rotterdam,20240212,A,Hard,285,206173,1.0,Jannik Sinner,R,191.0,22.4,122298,,Botic Van De Zandschulp,R,191.0,28.3,6-3 6-3,3,R32
2024-0499,Delray Beach,20240212,A,Hard,286,126207,2.0,Frances Tiafoe,R,188.0,26.0,105430,,Radu Albot,R,175.0,34.2,7-6(5) 7-6(4),3,R16
2024-0506,Buenos Aires,20240212,A,Clay,286,105948,,Federico Coria,R,180.0,31.9,111815,2.0,Cameron Norrie,L,188.0,28.4,6-2 4-6 6-3,3,R16
2024-0407,Rotterdam,20240212,A,Hard,286,126094,2.0,Andrey Rublev,R,188.0,26.3,200000,,Felix Auger Aliassime,R,193.0,23.5,3-6 7-6(6) 7-5,3,R16
2024-0499,Delray Beach,20240212,A,Hard,287,207925,,Flavio Cobolli,R,183.0,21.7,208260,,Zachary Svajda,R,175.0,21.2,6-4 6-7(1) 6-2,3,R16
2024-0506,Buenos Aires,20240212,A,Clay,287,202104,5.0,Sebastian Baez,R,170.0,23.1,209260,,Luciano Darderi,R,183.0,21.9,6-4 7-5,3,R16
2024-0407,Rotterdam,20240212,A,Hard,287,200282,5.0,Alex De Minaur,R,183.0,24.9,105676,,David Goffin,R,180.0,33.1,6-3 6-1,3,R16
2024-0499,Delray Beach,20240212,A,Hard,288,126205,3.0,Tommy Paul,R,185.0,26.7,210506,,Alex Michelsen,R,193.0,19.4,5-7 6-4 7-6(4),3,R16
2024-0506,Buenos Aires,20240212,A,Clay,288,207680,,Facundo Diaz Acosta,L,183.0,23.1,202103,4.0,Francisco Cerundolo,R,185.0,25.5,7-6(3) 6-0,3,R16
2024-0407,Rotterdam,20240212,A,Hard,288,207686,,Alexander Shevchenko,R,185.0,23.2,208029,3.0,Holger Rune,R,188.0,20.7,6-4 1-6 6-3,3,R16
2024-0499,Delray Beach,20240212,A,Hard,289,111442,,Jordan Thompson,R,183.0,29.8,134457,,Nicolas Moreno De Alboran,R,185.0,26.5,6-2 6-2,3,R16
2024-0506,Buenos Aires,20240212,A,Clay,289,105583,,Dusan Lajovic,R,183.0,33.6,126214,,Alejandro Tabilo,L,188.0,26.6,6-4 1-6 6-1,3,R16
2024-0407,Rotterdam,20240212,A,Hard,289,105777,6.0,Grigor Dimitrov,R,191.0,32.7,105916,,Marton Fucsovics,R,188.0,32.0,6-3 7-5,3,R16
2024-0499,Delray Beach,20240212,A,Hard,290,200516,,Patrick Kypson,R,188.0,24.2,106005,,Constant Lestienne,R,180.0,31.7,6-4 6-4,3,R16
2024-0506,Buenos Aires,20240212,A,Clay,290,144869,6.0,Tomas Martin Etcheverry,R,196.0,24.5,123755,,Daniel Elahi Galan,R,191.0,27.6,6-3 6-0,3,R16
2024-0407,Rotterdam,20240212,A,Hard,290,200325,,Emil Ruusuvuori,R,188.0,24.8,105526,,Jan Lennard Struff,R,193.0,33.8,6-3 6-3,3,R16
2024-0499,Delray Beach,20240212,A,Hard,291,106218,,Marcos Giron,R,180.0,30.5,105173,4.0,Adrian Mannarino,L,180.0,35.6,6-0 6-7(5) 6-1,3,R16
2024-0506,Buenos Aires,20240212,A,Clay,291,111797,3.0,Nicolas Jarry,R,201.0,28.3,104527,,Stan Wawrinka,R,183.0,38.8,6-7(3) 6-2 7-6(5),3,R16
2024-0407,Rotterdam,20240212,A,Hard,291,134868,,Tallon Griekspoor,R,188.0,27.6,128034,4.0,Hubert Hurkacz,R,196.0,27.0,6-7(5) 7-6(5) 7-6(4),3,R16
2024-0499,Delray Beach,20240212,A,Hard,292,208014,,Rinky Hijikata,R,178.0,22.9,208286,6.0,Matteo Arnaldi,R,185.0,22.9,6-2 3-6 6-4,3,R16
2024-0506,Buenos Aires,20240212,A,Clay,292,131934,,Andrea Vavassori,R,193.0,28.7,111513,7.0,Laslo Djere,R,188.0,28.6,6-4 7-5,3,R16
2024-0407,Rotterdam,20240212,A,Hard,292,105683,,Milos Raonic,R,196.0,33.1,122330,8.0,Alexander Bublik,R,196.0,26.6,6-4 6-4,3,R16
2024-0499,Delray Beach,20240212,A,Hard,293,126203,1.0,Taylor Fritz,R,196.0,26.2,132686,,Nuno Borges,R,185.0,26.9,7-6(5) 6-4,3,R16
2024-0506,Buenos Aires,20240212,A,Clay,293,207989,1.0,Carlos Alcaraz,R,183.0,20.7,200116,,Camilo Ugo Carabelli,R,185.0,24.6,6-2 7-5,3,R16
2024-0407,Rotterdam,20240212,A,Hard,293,206173,1.0,Jannik Sinner,R,191.0,22.4,104792,,Gael Monfils,R,193.0,37.4,6-3 3-6 6-3,3,R16
2024-0499,Delray Beach,20240212,A,Hard,294,126207,2.0,Frances Tiafoe,R,188.0,26.0,207925,,Flavio Cobolli,R,183.0,21.7,6-4 6-2,3,QF
2024-0506,Buenos Aires,20240212,A,Clay,294,105948,,Federico Coria,R,180.0,31.9,202104,5.0,Sebastian Baez,R,170.0,23.1,6-1 6-4,3,QF
2024-0407,Rotterdam,20240212,A,Hard,294,200282,5.0,Alex De Minaur,R,183.0,24.9,126094,2.0,Andrey Rublev,R,188.0,26.3,7-6(5) 4-6 6-3,3,QF
2024-0499,Delray Beach,20240212,A,Hard,295,126205,3.0,Tommy Paul,R,185.0,26.7,111442,,Jordan Thompson,R,183.0,29.8,6-4 6-3,3,QF
2024-0506,Buenos Aires,20240212,A,Clay,295,207680,,Facundo Diaz Acosta,L,183.0,23.1,105583,,Dusan Lajovic,R,183.0,33.6,6-4 6-3,3,QF
2024-0407,Rotterdam,20240212,A,Hard,295,105777,6.0,Grigor Dimitrov,R,191.0,32.7,207686,,Alexander Shevchenko,R,185.0,23.2,7-6(2) 3-6 6-4,3,QF
2024-0499,Delray Beach,20240212,A,Hard,296,106218,,Marcos Giron,R,180.0,30.5,200516,,Patrick Kypson,R,188.0,24.2,6-4 6-4,3,QF
2024-0506,Buenos Aires,20240212,A,Clay,296,111797,3.0,Nicolas Jarry,R,201.0,28.3,144869,6.0,Tomas Martin Etcheverry,R,196.0,24.5,4-6 7-5 0-0 RET,3,QF
2024-0407,Rotterdam,20240212,A,Hard,296,134868,,Tallon Griekspoor,R,188.0,27.6,200325,,Emil Ruusuvuori,R,188.0,24.8,7-5 7-6(4),3,QF
2024-0499,Delray Beach,20240212,A,Hard,297,126203,1.0,Taylor Fritz,R,196.0,26.2,208014,,Rinky Hijikata,R,178.0,22.9,6-3 6-3,3,QF
2024-0506,Buenos Aires,20240212,A,Clay,297,207989,1.0,Carlos Alcaraz,R,183.0,20.7,131934,,Andrea Vavassori,R,193.0,28.7,7-6(1) 6-1,3,QF
2024-0407,Rotterdam,20240212,A,Hard,297,206173,1.0,Jannik Sinner,R,191.0,22.4,105683,,Milos Raonic,R,196.0,33.1,7-6(4) 1-1 RET,3,QF
2024-0499,Delray Beach,20240212,A,Hard,298,126205,3.0,Tommy Paul,R,185.0,26.7,126207,2.0,Frances Tiafoe,R,188.0,26.0,6-2 6-2,3,SF
2024-0506,Buenos Aires,20240212,A,Clay,298,207680,,Facundo Diaz Acosta,L,183.0,23.1,105948,,Federico Coria,R,180.0,31.9,6-2 6-3,3,SF
2024-0407,Rotterdam,20240212,A,Hard,298,200282,5.0,Alex De Minaur,R,183.0,24.9,105777,6.0,Grigor Dimitrov,R,191.0,32.7,6-4 6-3,3,SF
2024-0499,Delray Beach,20240212,A,Hard,299,126203,1.0,Taylor Fritz,R,196.0,26.2,106218,,Marcos Giron,R,180.0,30.5,7-6(8) 6-2,3,SF
2024-0506,Buenos Aires,20240212,A,Clay,299,111797,3.0,Nicolas Jarry,R,201.0,28.3,207989,1.0,Carlos Alcaraz,R,183.0,20.7,7-6(2) 6-3,3,SF
2024-0407,Rotterdam,20240212,A,Hard,299,206173,1.0,Jannik Sinner,R,191.0,22.4,134868,,Tallon Griekspoor,R,188.0,27.6,6-2 6-4,3,SF
2024-0499,Delray Beach,20240212,A,Hard,300,126203,1.0,Taylor Fritz,R,196.0,26.2,126205,3.0,Tommy Paul,R,185.0,26.7,6-2 6-3,3,F
2024-0506,Buenos Aires,20240212,A,Clay,300,207680,,Facundo Diaz Acosta,L,183.0,23.1,111797,3.0,Nicolas Jarry,R,201.0,28.3,6-3 6-4,3,F
2024-0407,Rotterdam,20240212,A,Hard,300,206173,1.0,Jannik Sinner,R,191.0,22.4,200282,5.0,Alex De Minaur,R,183.0,24.9,7-5 6-4,3,F
2024-6932,Rio De Janeiro,20240219,A,Clay,270,111815,2.0,Cameron Norrie,L,188.0,28.4,106198,,Hugo Dellien,R,180.0,30.6,6-3 6-2,3,R32
2024-0451,Doha,20240219,A,Hard,271,206681,,Fabian Marozsan,R,193.0,24.3,200240,,Vit Kopriva,R,178.0,26.6,7-5 7-6(6),3,R32
2024-7480,Los Cabos,20240219,A,Hard,271,126846,,Aleksandar Vukic,R,188.0,27.8,210202,,Rodrigo Pacheco Mendez,L,188.0,18.8,7-6(5) 7-6(10),3,R32
2024-6932,Rio De Janeiro,20240219,A,Clay,271,144642,,Tomas Barrios Vera,R,191.0,26.1,208361,,Gustavo Heide,R,191.0,21.9,7-5 6-3,3,R32
2024-0451,Doha,20240219,A,Hard,272,200325,,Emil Ruusuvuori,R,188.0,24.8,206748,,Giulio Zeppieri,L,183.0,22.2,7-6(2) 7-5,3,R32
2024-7480,Los Cabos,20240219,A,Hard,272,206499,,Aleksandar Kovacevic,R,183.0,25.4,200587,,Brandon Holt,R,185.0,25.8,6-1 6-4,3,R32
2024-6932,Rio De Janeiro,20240219,A,Clay,272,205734,,Thiago Seyboth Wild,R,185.0,23.9,126214,,Alejandro Tabilo,L,188.0,26.7,2-6 6-4 6-4,3,R32
2024-0451,Doha,20240219,A,Hard,273,106331,,Christopher Oconnell,R,183.0,29.7,105526,6.0,Jan Lennard Struff,R,193.0,33.8,6-4 6-4,3,R32
2024-7480,Los Cabos,20240219,A,Hard,273,208014,,Rinky Hijikata,R,178.0,22.9,200175,6.0,Miomir Kecmanovic,R,183.0,24.4,6-3 7-6(2),3,R32
2024-6932,Rio De Janeiro,20240219,A,Clay,273,144719,,Jaume Munar,R,183.0,26.7,124116,8.0,Sebastian Ofner,R,191.0,27.7,6-3 6-1,3,R32
2024-6932,Rio De Janeiro,20240219,A,Clay,274,105870,,Yannick Hanfmann,R,193.0,32.2,111797,3.0,Nicolas Jarry,R,201.0,28.3,6-1 1-6 7-5,3,R32
2024-0451,Doha,20240219,A,Hard,275,105916,,Marton Fucsovics,R,188.0,32.0,105138,,Roberto Bautista Agut,R,183.0,35.8,6-1 6-3,3,R32
2024-7480,Los Cabos,20240219,A,Hard,275,106218,,Marcos Giron,R,180.0,30.5,106121,,Taro Daniel,R,191.0,31.0,6-4 7-5,3,R32
2024-6932,Rio De Janeiro,20240219,A,Clay,275,208363,,Mariano Navone,R,178.0,22.9,105948,,Federico Coria,R,180.0,31.9,1-6 6-4 6-2,3,R32
2024-0451,Doha,20240219,A,Hard,276,200615,,Alexei Popyrin,R,196.0,24.5,209406,,Abedallah Shelbayh,L,180.0,20.2,3-6 6-3 6-4,3,R32
2024-7480,Los Cabos,20240219,A,Hard,276,132686,,Nuno Borges,R,185.0,26.9,136440,,Dominik Koepfer,L,180.0,29.8,7-6(2) 6-2,3,R32
2024-6932,Rio De Janeiro,20240219,A,Clay,276,106426,,Cristian Garin,R,185.0,27.7,106148,,Roberto Carballes Baena,R,183.0,30.9,2-6 7-6(1) 6-3,3,R32
2024-0451,Doha,20240219,A,Hard,277,126409,,Hugo Grenier,R,196.0,27.9,109739,,Maximilian Marterer,L,188.0,28.6,7-6(5) 7-5,3,R32
2024-7480,Los Cabos,20240219,A,Hard,277,126845,7.0,Max Purcell,R,185.0,25.8,208286,,Matteo Arnaldi,R,185.0,22.9,6-4 4-6 6-4,3,R32
2024-6932,Rio De Janeiro,20240219,A,Clay,277,211663,,Joao Fonseca,R,185.0,17.4,209950,7.0,Arthur Fils,R,185.0,19.6,6-0 6-4,3,R32
2024-0451,Doha,20240219,A,Hard,278,111190,,Zhizhen Zhang,R,193.0,27.3,207518,7.0,Lorenzo Musetti,R,185.0,21.9,6-2 6-0,3,R32
2024-7480,Los Cabos,20240219,A,Hard,278,111442,8.0,Jordan Thompson,R,183.0,29.8,124014,,Ernesto Escobedo,R,185.0,27.6,6-4 6-3,3,R32
2024-6932,Rio De Janeiro,20240219,A,Clay,278,111513,6.0,Laslo Djere,R,188.0,28.7,126523,,Bernabe Zapata Miralles,R,183.0,27.1,6-3 6-1,3,R32
2024-0451,Doha,20240219,A,Hard,279,104792,,Gael Monfils,R,193.0,37.4,122298,,Botic Van De Zandschulp,R,191.0,28.3,6-1 7-6(9),3,R32
2024-7480,Los Cabos,20240219,A,Hard,279,207182,,Emilio Nava,R,185.0,22.2,106043,,Diego Schwartzman,R,170.0,31.5,6-4 6-3,3,R32
2024-6932,Rio De Janeiro,20240219,A,Clay,279,105583,,Dusan Lajovic,R,183.0,33.6,123755,,Daniel Elahi Galan,R,191.0,27.6,4-6 7-6(8) 6-1,3,R32
2024-0451,Doha,20240219,A,Hard,280,200303,,Pavel Kotov,R,191.0,25.2,132283,,Lorenzo Sonego,R,191.0,28.7,6-2 7-5,3,R32
2024-7480,Los Cabos,20240219,A,Hard,280,210506,,Alex Michelsen,R,193.0,19.4,106005,,Constant Lestienne,R,180.0,31.7,6-3 7-6(3),3,R32
2024-6932,Rio De Janeiro,20240219,A,Clay,280,105077,,Albert Ramos,L,188.0,36.0,122669,,Juan Pablo Varillas,R,185.0,28.3,3-6 6-3 7-5,3,R32
2024-6932,Rio De Janeiro,20240219,A,Clay,281,202103,4.0,Francisco Cerundolo,R,185.0,25.5,207681,,Francisco Comesana,R,178.0,23.3,6-1 1-6 6-2,3,R32
2024-0451,Doha,20240219,A,Hard,282,210150,,Jakub Mensik,R,193.0,18.4,200221,5.0,Alejandro Davidovich Fokina,R,183.0,24.7,7-6(3) 6-4,3,R32
2024-7480,Los Cabos,20240219,A,Hard,282,105554,,Daniel Evans,R,175.0,33.7,126128,5.0,Roman Safiullin,R,185.0,26.5,6-2 6-4,3,R32
2024-6932,Rio De Janeiro,20240219,A,Clay,282,202104,5.0,Sebastian Baez,R,170.0,23.1,144895,,Corentin Moutet,L,180.0,24.8,6-4 6-3,3,R32
2024-0451,Doha,20240219,A,Hard,283,104918,,Andy Murray,R,191.0,36.7,124186,,Alexandre Muller,R,183.0,27.0,6-1 7-6(5),3,R32
2024-7480,Los Cabos,20240219,A,Hard,283,106423,,Thanasi Kokkinakis,R,193.0,27.8,207733,,Jack Draper,L,193.0,22.1,4-6 7-6(5) 6-4,3,R32
2024-6932,Rio De Janeiro,20240219,A,Clay,283,207680,,Facundo Diaz Acosta,L,183.0,23.1,104527,,Stan Wawrinka,R,183.0,38.8,7-5 6-4,3,R32
2024-0451,Doha,20240219,A,Hard,284,104755,,Richard Gasquet,R,183.0,37.6,207686,,Alexander Shevchenko,R,185.0,23.2,6-4 6-4,3,R32
2024-7480,Los Cabos,20240219,A,Hard,284,106415,,Yoshihito Nishioka,L,170.0,28.3,207925,,Flavio Cobolli,R,183.0,21.7,6-1 6-0,3,R32
2024-6932,Rio De Janeiro,20240219,A,Clay,284,200335,,Felipe Meligeni Alves,R,185.0,25.9,106398,,Pedro Cachin,R,185.0,28.8,6-2 3-6 6-3,3,R32
2024-6932,Rio De Janeiro,20240219,A,Clay,285,106329,,Thiago Monteiro,L,183.0,29.7,207989,1.0,Carlos Alcaraz,R,183.0,20.7,1-1 RET,3,R32
2024-0451,Doha,20240219,A,Hard,286,111575,2.0,Karen Khachanov,R,198.0,27.7,206681,,Fabian Marozsan,R,193.0,24.3,6-4 7-5,3,R16
2024-7480,Los Cabos,20240219,A,Hard,286,126774,2.0,Stefanos Tsitsipas,R,193.0,25.5,126846,,Aleksandar Vukic,R,188.0,27.8,6-3 6-0,3,R16
2024-6932,Rio De Janeiro,20240219,A,Clay,286,111815,2.0,Cameron Norrie,L,188.0,28.4,144642,,Tomas Barrios Vera,R,191.0,26.1,6-1 6-1,3,R16
2024-0451,Doha,20240219,A,Hard,287,200325,,Emil Ruusuvuori,R,188.0,24.8,106331,,Christopher Oconnell,R,183.0,29.7,6-3 6-3,3,R16
2024-7480,Los Cabos,20240219,A,Hard,287,206499,,Aleksandar Kovacevic,R,183.0,25.4,208014,,Rinky Hijikata,R,178.0,22.9,6-3 4-6 6-4,3,R16
2024-6932,Rio De Janeiro,20240219,A,Clay,287,205734,,Thiago Seyboth Wild,R,185.0,23.9,144719,,Jaume Munar,R,183.0,26.7,6-2 4-6 6-3,3,R16
2024-0451,Doha,20240219,A,Hard,288,122330,4.0,Alexander Bublik,R,196.0,26.6,105916,,Marton Fucsovics,R,188.0,32.0,2-6 6-3 6-4,3,R16
2024-7480,Los Cabos,20240219,A,Hard,288,134770,4.0,Casper Ruud,R,183.0,25.1,106218,,Marcos Giron,R,180.0,30.5,6-1 6-0,3,R16
2024-6932,Rio De Janeiro,20240219,A,Clay,288,208363,,Mariano Navone,R,178.0,22.9,105870,,Yannick Hanfmann,R,193.0,32.2,6-1 6-2,3,R16
2024-0451,Doha,20240219,A,Hard,289,200615,,Alexei Popyrin,R,196.0,24.5,126409,,Hugo Grenier,R,196.0,27.9,7-6(3) 6-7(8) 6-1,3,R16
2024-7480,Los Cabos,20240219,A,Hard,289,132686,,Nuno Borges,R,185.0,26.9,126845,7.0,Max Purcell,R,185.0,25.8,6-3 6-3,3,R16
2024-6932,Rio De Janeiro,20240219,A,Clay,289,211663,,Joao Fonseca,R,185.0,17.4,106426,,Cristian Garin,R,185.0,27.7,6-4 6-4,3,R16
2024-0451,Doha,20240219,A,Hard,290,104792,,Gael Monfils,R,193.0,37.4,111190,,Zhizhen Zhang,R,193.0,27.3,4-6 7-5 7-6(2),3,R16
2024-7480,Los Cabos,20240219,A,Hard,290,111442,8.0,Jordan Thompson,R,183.0,29.8,207182,,Emilio Nava,R,185.0,22.2,7-6(5) 6-3,3,R16
2024-6932,Rio De Janeiro,20240219,A,Clay,290,105583,,Dusan Lajovic,R,183.0,33.6,111513,6.0,Laslo Djere,R,188.0,28.7,6-2 7-5,3,R16
2024-0451,Doha,20240219,A,Hard,291,200005,3.0,Ugo Humbert,L,188.0,25.6,200303,,Pavel Kotov,R,191.0,25.2,6-4 6-1,3,R16
2024-7480,Los Cabos,20240219,A,Hard,291,210506,,Alex Michelsen,R,193.0,19.4,200282,3.0,Alex De Minaur,R,183.0,25.0,6-4 6-1,3,R16
2024-6932,Rio De Janeiro,20240219,A,Clay,291,202103,4.0,Francisco Cerundolo,R,185.0,25.5,105077,,Albert Ramos,L,188.0,36.0,6-2 6-1,3,R16
2024-0451,Doha,20240219,A,Hard,292,210150,,Jakub Mensik,R,193.0,18.4,104918,,Andy Murray,R,191.0,36.7,7-6(6) 6-7(3) 7-6(4),3,R16
2024-7480,Los Cabos,20240219,A,Hard,292,106423,,Thanasi Kokkinakis,R,193.0,27.8,105554,,Daniel Evans,R,175.0,33.7,6-4 6-2,3,R16
2024-6932,Rio De Janeiro,20240219,A,Clay,292,202104,5.0,Sebastian Baez,R,170.0,23.1,207680,,Facundo Diaz Acosta,L,183.0,23.1,7-6(1) 6-3,3,R16
2024-0451,Doha,20240219,A,Hard,293,126094,1.0,Andrey Rublev,R,188.0,26.3,104755,,Richard Gasquet,R,183.0,37.6,6-3 6-4,3,R16
2024-7480,Los Cabos,20240219,A,Hard,293,100644,1.0,Alexander Zverev,R,198.0,26.8,106415,,Yoshihito Nishioka,L,170.0,28.3,6-3 6-0,3,R16
2024-6932,Rio De Janeiro,20240219,A,Clay,293,106329,,Thiago Monteiro,L,183.0,29.7,200335,,Felipe Meligeni Alves,R,185.0,25.9,7-5 6-3,3,R16
2024-0451,Doha,20240219,A,Hard,294,111575,2.0,Karen Khachanov,R,198.0,27.7,200325,,Emil Ruusuvuori,R,188.0,24.8,3-0 RET,3,QF
2024-7480,Los Cabos,20240219,A,Hard,294,126774,2.0,Stefanos Tsitsipas,R,193.0,25.5,206499,,Aleksandar Kovacevic,R,183.0,25.4,7-6(1) 6-3,3,QF
2024-6932,Rio De Janeiro,20240219,A,Clay,294,111815,2.0,Cameron Norrie,L,188.0,28.4,205734,,Thiago Seyboth Wild,R,185.0,23.9,6-1 3-6 6-2,3,QF
2024-0451,Doha,20240219,A,Hard,295,200615,,Alexei Popyrin,R,196.0,24.5,122330,4.0,Alexander Bublik,R,196.0,26.6,6-4 6-4,3,QF
2024-7480,Los Cabos,20240219,A,Hard,295,134770,4.0,Casper Ruud,R,183.0,25.1,132686,,Nuno Borges,R,185.0,26.9,6-3 6-2,3,QF
2024-6932,Rio De Janeiro,20240219,A,Clay,295,208363,,Mariano Navone,R,178.0,22.9,211663,,Joao Fonseca,R,185.0,17.4,2-6 6-3 6-3,3,QF
2024-0451,Doha,20240219,A,Hard,296,104792,,Gael Monfils,R,193.0,37.4,200005,3.0,Ugo Humbert,L,188.0,25.6,6-2 6-4,3,QF
2024-7480,Los Cabos,20240219,A,Hard,296,111442,8.0,Jordan Thompson,R,183.0,29.8,210506,,Alex Michelsen,R,193.0,19.4,0-6 7-6(1) 7-5,3,QF
2024-6932,Rio De Janeiro,20240219,A,Clay,296,202103,4.0,Francisco Cerundolo,R,185.0,25.5,105583,,Dusan Lajovic,R,183.0,33.6,3-6 6-4 6-4,3,QF
2024-0451,Doha,20240219,A,Hard,297,210150,,Jakub Mensik,R,193.0,18.4,126094,1.0,Andrey Rublev,R,188.0,26.3,6-4 7-6(6),3,QF
2024-7480,Los Cabos,20240219,A,Hard,297,100644,1.0,Alexander Zverev,R,198.0,26.8,106423,,Thanasi Kokkinakis,R,193.0,27.8,6-3 6-4,3,QF
2024-6932,Rio De Janeiro,20240219,A,Clay,297,202104,5.0,Sebastian Baez,R,170.0,23.1,106329,,Thiago Monteiro,L,183.0,29.7,6-4 1-6 6-2,3,QF
2024-0451,Doha,20240219,A,Hard,298,111575,2.0,Karen Khachanov,R,198.0,27.7,200615,,Alexei Popyrin,R,196.0,24.5,7-6(12) 6-2,3,SF
2024-7480,Los Cabos,20240219,A,Hard,298,134770,4.0,Casper Ruud,R,183.0,25.1,126774,2.0,Stefanos Tsitsipas,R,193.0,25.5,6-4 7-6(4),3,SF
2024-6932,Rio De Janeiro,20240219,A,Clay,298,208363,,Mariano Navone,R,178.0,22.9,111815,2.0,Cameron Norrie,L,188.0,28.4,6-4 6-2,3,SF
2024-0451,Doha,20240219,A,Hard,299,210150,,Jakub Mensik,R,193.0,18.4,104792,,Gael Monfils,R,193.0,37.4,6-4 1-6 6-3,3,SF
2024-7480,Los Cabos,20240219,A,Hard,299,111442,8.0,Jordan Thompson,R,183.0,29.8,100644,1.0,Alexander Zverev,R,198.0,26.8,7-5 4-6 7-6(2),3,SF
2024-6932,Rio De Janeiro,20240219,A,Clay,299,202104,5.0,Sebastian Baez,R,170.0,23.1,202103,4.0,Francisco Cerundolo,R,185.0,25.5,7-5 6-0,3,SF
2024-0451,Doha,20240219,A,Hard,300,111575,2.0,Karen Khachanov,R,198.0,27.7,210150,,Jakub Mensik,R,193.0,18.4,7-6(12) 6-4,3,F
2024-7480,Los Cabos,20240219,A,Hard,300,111442,8.0,Jordan Thompson,R,183.0,29.8,134770,4.0,Casper Ruud,R,183.0,25.1,6-3 7-6(4),3,F
2024-6932,Rio De Janeiro,20240219,A,Clay,300,202104,5.0,Sebastian Baez,R,170.0,23.1,208363,,Mariano Navone,R,178.0,22.9,6-2 6-1,3,F
2024-0807,Acapulco,20240226,A,Hard,270,208029,2.0,Holger Rune,R,188.0,20.8,111581,,Michael Mmoh,R,188.0,26.1,6-2 6-3,3,R32
2024-0495,Dubai,20240226,A,Hard,270,126094,2.0,Andrey Rublev,R,188.0,26.3,111190,,Zhizhen Zhang,R,193.0,27.3,6-7(4) 6-2 6-4,3,R32
2024-0807,Acapulco,20240226,A,Hard,271,206499,,Aleksandar Kovacevic,R,183.0,25.4,111442,,Jordan Thompson,R,183.0,29.8,6-3 5-7 6-4,3,R32
2024-0495,Dubai,20240226,A,Hard,271,209070,,Arthur Cazaux,R,183.0,21.5,207518,,Lorenzo Musetti,R,185.0,21.9,6-4 7-6(2),3,R32
2024-8996,Santiago,20240226,A,Clay,271,122669,,Juan Pablo Varillas,R,185.0,28.3,207681,,Francisco Comesana,R,178.0,23.3,6-2 3-6 6-1,3,R32
2024-0807,Acapulco,20240226,A,Hard,272,136440,,Dominik Koepfer,L,180.0,29.8,209279,,Terence Atmane,L,193.0,22.1,6-4 4-6 6-0,3,R32
2024-0495,Dubai,20240226,A,Hard,272,200624,,Sebastian Korda,R,196.0,23.6,200303,,Pavel Kotov,R,191.0,25.2,6-0 6-2,3,R32
2024-8996,Santiago,20240226,A,Clay,272,105077,,Albert Ramos,L,188.0,36.1,106198,,Hugo Dellien,R,180.0,30.6,6-3 6-2,3,R32
2024-0807,Acapulco,20240226,A,Hard,273,126207,8.0,Frances Tiafoe,R,188.0,26.0,126845,,Max Purcell,R,185.0,25.9,4-6 6-3 6-0,3,R32
2024-0495,Dubai,20240226,A,Hard,273,122298,,Botic Van De Zandschulp,R,191.0,28.3,105173,6.0,Adrian Mannarino,L,180.0,35.6,7-6(3) 7-5,3,R32
2024-8996,Santiago,20240226,A,Clay,273,144719,8.0,Jaume Munar,R,183.0,26.8,126523,,Bernabe Zapata Miralles,R,183.0,27.1,6-4 6-1,3,R32
2024-0807,Acapulco,20240226,A,Hard,274,208286,,Matteo Arnaldi,R,185.0,23.0,126203,4.0,Taylor Fritz,R,196.0,26.3,6-4 4-6 6-3,3,R32
2024-0495,Dubai,20240226,A,Hard,274,111575,4.0,Karen Khachanov,R,198.0,27.7,209414,,Luca Van Assche,R,178.0,19.7,6-2 6-3,3,R32
2024-0807,Acapulco,20240226,A,Hard,275,210097,,Ben Shelton,L,193.0,21.3,105554,,Daniel Evans,R,175.0,33.7,2-6 7-5 7-6(5),3,R32
2024-0495,Dubai,20240226,A,Hard,275,208103,,Jiri Lehecka,R,185.0,22.2,105916,,Marton Fucsovics,R,188.0,32.0,6-4 3-6 7-5,3,R32
2024-8996,Santiago,20240226,A,Clay,275,205734,,Thiago Seyboth Wild,R,185.0,23.9,208882,,Roman Andres Burruchaga,R,183.0,22.0,6-4 6-4,3,R32
2024-0807,Acapulco,20240226,A,Hard,276,105583,,Dusan Lajovic,R,183.0,33.6,210202,,Rodrigo Pacheco Mendez,L,188.0,18.8,6-2 6-2,3,R32
2024-0495,Dubai,20240226,A,Hard,276,134868,,Tallon Griekspoor,R,188.0,27.6,209406,,Abedallah Shelbayh,L,180.0,20.2,7-5 2-0 RET,3,R32
2024-8996,Santiago,20240226,A,Clay,276,124079,,Pedro Martinez,R,185.0,26.8,208859,,Francesco Passaro,R,180.0,23.1,6-4 6-1,3,R32
2024-0807,Acapulco,20240226,A,Hard,277,134770,6.0,Casper Ruud,R,183.0,25.1,111153,,Christopher Eubanks,R,201.0,27.8,6-4 6-7(5) 6-3,3,R32
2024-0495,Dubai,20240226,A,Hard,277,122330,7.0,Alexander Bublik,R,196.0,26.6,207830,,Tomas Machac,R,183.0,23.3,2-6 6-3 7-6(5),3,R32
